timestamp,queue,dominant_emotion,neg_count,flagged,recommendation
2026-05-19 10:30:58,Queue 2,Neutral,0,False,All Good
2026-05-19 10:30:58,Queue 3,Neutral,0,False,All Good
2026-05-19 10:31:14,Counter,Fearful,36,True,Service Quality Check Required
2026-05-19 10:31:14,Queue 1,Neutral,0,False,All Good
2026-05-19 10:31:14,Queue 2,Neutral,0,False,All Good
2026-05-19 10:31:14,Queue 3,Neutral,0,False,All Good
2026-05-19 10:31:28,Counter,Angry,38,True,Service Quality Check Required
2026-05-19 10:31:28,Queue 1,Neutral,0,False,All Good
2026-05-19 10:31:28,Queue 2,Neutral,0,False,All Good
2026-05-19 10:31:28,Queue 3,Neutral,0,False,All Good
2026-05-19 10:31:46,Counter,Neutral,5,False,All Good
2026-05-19 10:31:46,Queue 1,Neutral,0,False,All Good
2026-05-19 10:31:46,Queue 2,Neutral,0,False,All Good
2026-05-19 10:31:46,Queue 3,Neutral,0,False,All Good
2026-05-19 10:32:03,Counter,Sad,21,False,All Good
2026-05-19 10:32:03,Queue 1,Neutral,0,False,All Good
2026-05-19 10:32:03,Queue 2,Neutral,0,False,All Good
2026-05-19 10:32:03,Queue 3,Neutral,0,False,All Good
2026-05-19 10:32:15,Counter,Angry,16,False,All Good
2026-05-19 10:32:15,Queue 1,Neutral,0,False,All Good
2026-05-19 10:32:15,Queue 2,Neutral,0,False,All Good
2026-05-19 10:32:15,Queue 3,Neutral,0,False,All Good
2026-05-19 10:32:31,Counter,Angry,11,True,Service Quality Check Required
2026-05-19 10:32:31,Queue 1,Neutral,0,False,All Good
2026-05-19 10:32:31,Queue 2,Neutral,0,False,All Good
2026-05-19 10:32:31,Queue 3,Neutral,0,False,All Good
2026-05-19 10:32:44,Counter,Angry,11,True,Service Quality Check Required
2026-05-19 10:32:44,Queue 1,Neutral,0,False,All Good
2026-05-19 10:32:44,Queue 2,Neutral,0,False,All Good
2026-05-19 10:32:44,Queue 3,Neutral,0,False,All Good
2026-05-19 10:32:57,Counter,Angry,8,True,Service Quality Check Required
2026-05-19 10:32:57,Queue 1,Neutral,0,False,All Good
2026-05-19 10:32:57,Queue 2,Neutral,0,False,All Good
2026-05-19 10:32:57,Queue 3,Neutral,0,False,All Good
2026-05-19 10:33:09,Counter,Neutral,8,False,All Good
2026-05-19 10:33:09,Queue 1,Neutral,0,False,All Good
2026-05-19 10:33:09,Queue 2,Neutral,0,False,All Good
2026-05-19 10:33:09,Queue 3,Neutral,0,False,All Good
2026-05-19 10:33:25,Counter,Neutral,10,False,All Good
2026-05-19 10:33:25,Queue 1,Neutral,0,False,All Good
2026-05-19 10:33:25,Queue 2,Neutral,0,False,All Good
2026-05-19 10:33:25,Queue 3,Neutral,0,False,All Good
2026-05-19 10:33:37,Counter,Neutral,6,False,All Good
2026-05-19 10:33:37,Queue 1,Neutral,0,False,All Good
2026-05-19 10:33:37,Queue 2,Neutral,0,False,All Good
2026-05-19 10:33:37,Queue 3,Neutral,0,False,All Good
2026-05-19 10:33:50,Counter,Neutral,2,False,All Good
2026-05-19 10:33:50,Queue 1,Neutral,0,False,All Good
2026-05-19 10:33:50,Queue 2,Neutral,0,False,All Good
2026-05-19 10:33:50,Queue 3,Neutral,0,False,All Good
2026-05-19 10:34:03,Counter,Neutral,0,False,All Good
2026-05-19 10:34:03,Queue 1,Neutral,0,False,All Good
2026-05-19 10:34:03,Queue 2,Neutral,0,False,All Good
2026-05-19 10:34:03,Queue 3,Neutral,0,False,All Good
2026-05-19 10:34:17,Counter,Neutral,1,False,All Good
2026-05-19 10:34:17,Queue 1,Neutral,0,False,All Good
2026-05-19 10:34:17,Queue 2,Neutral,0,False,All Good
2026-05-19 10:34:17,Queue 3,Neutral,0,False,All Good
2026-05-19 10:34:29,Counter,Neutral,10,False,All Good
2026-05-19 10:34:29,Queue 1,Neutral,0,False,All Good
2026-05-19 10:34:29,Queue 2,Neutral,0,False,All Good
2026-05-19 10:34:29,Queue 3,Neutral,0,False,All Good
2026-05-19 10:34:42,Counter,Neutral,7,False,All Good
2026-05-19 10:34:42,Queue 1,Neutral,0,False,All Good
2026-05-19 10:34:42,Queue 2,Neutral,0,False,All Good
2026-05-19 10:34:42,Queue 3,Neutral,0,False,All Good
2026-05-19 10:34:55,Counter,Neutral,6,False,All Good
2026-05-19 10:34:55,Queue 1,Neutral,0,False,All Good
2026-05-19 10:34:55,Queue 2,Neutral,0,False,All Good
2026-05-19 10:34:55,Queue 3,Neutral,0,False,All Good
2026-05-19 10:35:07,Counter,Neutral,3,False,All Good
2026-05-19 10:35:07,Queue 1,Neutral,0,False,All Good
2026-05-19 10:35:07,Queue 2,Neutral,0,False,All Good
2026-05-19 10:35:07,Queue 3,Neutral,0,False,All Good
2026-05-19 10:35:21,Counter,Neutral,0,False,All Good
2026-05-19 10:35:21,Queue 1,Neutral,0,False,All Good
2026-05-19 10:35:21,Queue 2,Neutral,0,False,All Good
2026-05-19 10:35:21,Queue 3,Neutral,0,False,All Good
2026-05-19 10:35:37,Counter,Neutral,11,False,All Good
2026-05-19 10:35:37,Queue 1,Neutral,0,False,All Good
2026-05-19 10:35:37,Queue 2,Neutral,0,False,All Good
2026-05-19 10:35:37,Queue 3,Neutral,0,False,All Good
2026-05-19 10:35:53,Counter,Angry,21,False,All Good
2026-05-19 10:35:53,Queue 1,Neutral,0,False,All Good
2026-05-19 10:35:53,Queue 2,Neutral,0,False,All Good
2026-05-19 10:35:53,Queue 3,Neutral,0,False,All Good
2026-05-19 10:36:05,Counter,Neutral,7,False,All Good
2026-05-19 10:36:05,Queue 1,Neutral,0,False,All Good
2026-05-19 10:36:05,Queue 2,Neutral,0,False,All Good
2026-05-19 10:36:05,Queue 3,Neutral,0,False,All Good
2026-05-19 10:36:18,Counter,Angry,10,False,All Good
2026-05-19 10:36:18,Queue 1,Neutral,0,False,All Good
2026-05-19 10:36:18,Queue 2,Neutral,0,False,All Good
2026-05-19 10:36:18,Queue 3,Neutral,0,False,All Good
2026-05-19 10:36:30,Counter,Sad,7,False,All Good
2026-05-19 10:36:30,Queue 1,Neutral,0,False,All Good
2026-05-19 10:36:30,Queue 2,Neutral,0,False,All Good
2026-05-19 10:36:30,Queue 3,Neutral,0,False,All Good
2026-05-19 10:36:43,Counter,Angry,4,True,Service Quality Check Required
2026-05-19 10:36:43,Queue 1,Neutral,0,False,All Good
2026-05-19 10:36:43,Queue 2,Neutral,0,False,All Good
2026-05-19 10:36:43,Queue 3,Neutral,0,False,All Good
2026-05-19 10:36:56,Counter,Neutral,4,False,All Good
2026-05-19 10:36:56,Queue 1,Neutral,0,False,All Good
2026-05-19 10:36:56,Queue 2,Neutral,0,False,All Good
2026-05-19 10:36:56,Queue 3,Neutral,0,False,All Good
2026-05-19 10:37:09,Counter,Neutral,6,False,All Good
2026-05-19 10:37:09,Queue 1,Neutral,0,False,All Good
2026-05-19 10:37:09,Queue 2,Neutral,0,False,All Good
2026-05-19 10:37:09,Queue 3,Neutral,0,False,All Good
2026-05-19 10:37:21,Counter,Neutral,0,False,All Good
2026-05-19 10:37:21,Queue 1,Neutral,0,False,All Good
2026-05-19 10:37:21,Queue 2,Neutral,0,False,All Good
2026-05-19 10:37:21,Queue 3,Neutral,0,False,All Good
2026-05-19 10:37:34,Counter,Angry,14,False,All Good
2026-05-19 10:37:34,Queue 1,Neutral,0,False,All Good
2026-05-19 10:37:34,Queue 2,Neutral,0,False,All Good
2026-05-19 10:37:34,Queue 3,Neutral,0,False,All Good
2026-05-19 10:37:47,Counter,Angry,8,False,All Good
2026-05-19 10:37:47,Queue 1,Neutral,0,False,All Good
2026-05-19 10:37:47,Queue 2,Neutral,0,False,All Good
2026-05-19 10:37:47,Queue 3,Neutral,0,False,All Good
2026-05-19 10:37:59,Counter,Neutral,2,False,All Good
2026-05-19 10:37:59,Queue 1,Neutral,0,False,All Good
2026-05-19 10:37:59,Queue 2,Neutral,0,False,All Good
2026-05-19 10:37:59,Queue 3,Neutral,0,False,All Good
2026-05-19 10:38:12,Counter,Angry,13,False,All Good
2026-05-19 10:38:12,Queue 1,Neutral,0,False,All Good
2026-05-19 10:38:12,Queue 2,Neutral,0,False,All Good
2026-05-19 10:38:12,Queue 3,Neutral,0,False,All Good
2026-05-19 10:38:24,Counter,Angry,9,False,All Good
2026-05-19 10:38:24,Queue 1,Neutral,0,False,All Good
2026-05-19 10:38:24,Queue 2,Neutral,0,False,All Good
2026-05-19 10:38:24,Queue 3,Neutral,0,False,All Good
2026-05-19 10:38:36,Counter,Angry,11,True,Service Quality Check Required
2026-05-19 10:38:36,Queue 1,Neutral,0,False,All Good
2026-05-19 10:38:36,Queue 2,Neutral,0,False,All Good
2026-05-19 10:38:36,Queue 3,Neutral,0,False,All Good
2026-05-19 10:38:51,Counter,Neutral,4,False,All Good
2026-05-19 10:38:51,Queue 1,Neutral,0,False,All Good
2026-05-19 10:38:51,Queue 2,Neutral,0,False,All Good
2026-05-19 10:38:51,Queue 3,Neutral,0,False,All Good
2026-05-19 10:39:05,Counter,Neutral,8,False,All Good
2026-05-19 10:39:05,Queue 1,Neutral,0,False,All Good
2026-05-19 10:39:05,Queue 2,Neutral,0,False,All Good
2026-05-19 10:39:05,Queue 3,Neutral,0,False,All Good
2026-05-19 10:39:17,Counter,Angry,8,False,All Good
2026-05-19 10:39:17,Queue 1,Neutral,0,False,All Good
2026-05-19 10:39:17,Queue 2,Neutral,0,False,All Good
2026-05-19 10:39:17,Queue 3,Neutral,0,False,All Good
2026-05-19 10:39:33,Counter,Sad,11,False,All Good
2026-05-19 10:39:33,Queue 1,Neutral,0,False,All Good
2026-05-19 10:39:33,Queue 2,Neutral,0,False,All Good
2026-05-19 10:39:33,Queue 3,Neutral,0,False,All Good
2026-05-19 10:39:45,Counter,Sad,4,True,Service Quality Check Required
2026-05-19 10:39:45,Queue 1,Neutral,0,False,All Good
2026-05-19 10:39:45,Queue 2,Neutral,0,False,All Good
2026-05-19 10:39:45,Queue 3,Neutral,0,False,All Good
2026-05-19 10:39:58,Counter,Sad,13,True,Service Quality Check Required
2026-05-19 10:39:58,Queue 1,Neutral,0,False,All Good
2026-05-19 10:39:58,Queue 2,Neutral,0,False,All Good
2026-05-19 10:39:58,Queue 3,Neutral,0,False,All Good
2026-05-19 10:40:10,Counter,Angry,18,True,Service Quality Check Required
2026-05-19 10:40:10,Queue 1,Neutral,0,False,All Good
2026-05-19 10:40:10,Queue 2,Neutral,0,False,All Good
2026-05-19 10:40:10,Queue 3,Neutral,0,False,All Good
2026-05-19 10:40:22,Counter,Neutral,4,False,All Good
2026-05-19 10:40:22,Queue 1,Neutral,0,False,All Good
2026-05-19 10:40:22,Queue 2,Neutral,0,False,All Good
2026-05-19 10:40:22,Queue 3,Neutral,1,False,All Good
2026-05-19 10:40:37,Counter,Neutral,0,False,All Good
2026-05-19 10:40:37,Queue 1,Neutral,0,False,All Good
2026-05-19 10:40:37,Queue 2,Neutral,0,False,All Good
2026-05-19 10:40:37,Queue 3,Angry,14,False,All Good
2026-05-19 10:40:50,Counter,Neutral,0,False,All Good
2026-05-19 10:40:50,Queue 1,Neutral,0,False,All Good
2026-05-19 10:40:50,Queue 2,Neutral,0,False,All Good
2026-05-19 10:40:50,Queue 3,Angry,16,False,All Good
2026-05-19 10:41:02,Counter,Neutral,0,False,All Good
2026-05-19 10:41:02,Queue 1,Neutral,0,False,All Good
2026-05-19 10:41:02,Queue 2,Neutral,0,False,All Good
2026-05-19 10:41:02,Queue 3,Angry,6,True,Service Quality Check Required
2026-05-19 10:41:18,Counter,Neutral,0,False,All Good
2026-05-19 10:41:18,Queue 1,Neutral,0,False,All Good
2026-05-19 10:41:18,Queue 2,Neutral,0,False,All Good
2026-05-19 10:41:18,Queue 3,Sad,18,True,Service Quality Check Required
2026-05-19 10:41:31,Counter,Neutral,0,False,All Good
2026-05-19 10:41:31,Queue 1,Neutral,0,False,All Good
2026-05-19 10:41:31,Queue 2,Neutral,0,False,All Good
2026-05-19 10:41:31,Queue 3,Sad,10,True,Service Quality Check Required
2026-05-19 10:41:44,Counter,Neutral,0,False,All Good
2026-05-19 10:41:44,Queue 1,Neutral,0,False,All Good
2026-05-19 10:41:44,Queue 2,Neutral,0,False,All Good
2026-05-19 10:41:44,Queue 3,Neutral,8,False,All Good
2026-05-19 10:41:58,Counter,Angry,3,False,All Good
2026-05-19 10:41:58,Queue 1,Neutral,0,False,All Good
2026-05-19 10:41:58,Queue 2,Neutral,0,False,All Good
2026-05-19 10:41:58,Queue 3,Neutral,7,False,All Good
2026-05-19 10:42:12,Counter,Neutral,0,False,All Good
2026-05-19 10:42:12,Queue 1,Neutral,0,False,All Good
2026-05-19 10:42:12,Queue 2,Neutral,0,False,All Good
2026-05-19 10:42:12,Queue 3,Angry,23,False,All Good
2026-05-19 10:42:25,Counter,Neutral,0,False,All Good
2026-05-19 10:42:25,Queue 1,Neutral,0,False,All Good
2026-05-19 10:42:25,Queue 2,Neutral,0,False,All Good
2026-05-19 10:42:25,Queue 3,Angry,10,False,All Good
2026-05-19 10:42:38,Counter,Angry,4,False,All Good
2026-05-19 10:42:38,Queue 1,Neutral,0,False,All Good
2026-05-19 10:42:38,Queue 2,Neutral,0,False,All Good
2026-05-19 10:42:38,Queue 3,Angry,2,True,Service Quality Check Required
2026-05-19 10:42:50,Counter,Sad,11,False,All Good
2026-05-19 10:42:50,Queue 1,Neutral,0,False,All Good
2026-05-19 10:42:50,Queue 2,Neutral,0,False,All Good
2026-05-19 10:42:50,Queue 3,Neutral,0,False,All Good
2026-05-19 10:43:06,Counter,Angry,16,True,Service Quality Check Required
2026-05-19 10:43:06,Queue 1,Neutral,0,False,All Good
2026-05-19 10:43:06,Queue 2,Neutral,0,False,All Good
2026-05-19 10:43:06,Queue 3,Neutral,0,False,All Good
2026-05-19 10:43:19,Counter,Angry,8,True,Service Quality Check Required
2026-05-19 10:43:19,Queue 1,Neutral,0,False,All Good
2026-05-19 10:43:19,Queue 2,Neutral,0,False,All Good
2026-05-19 10:43:19,Queue 3,Neutral,0,False,All Good
2026-05-19 10:43:35,Counter,Angry,15,True,Service Quality Check Required
2026-05-19 10:43:35,Queue 1,Neutral,0,False,All Good
2026-05-19 10:43:35,Queue 2,Neutral,0,False,All Good
2026-05-19 10:43:35,Queue 3,Neutral,0,False,All Good
2026-05-19 10:43:47,Counter,Sad,17,True,Service Quality Check Required
2026-05-19 10:43:47,Queue 1,Neutral,0,False,All Good
2026-05-19 10:43:47,Queue 2,Neutral,0,False,All Good
2026-05-19 10:43:47,Queue 3,Neutral,0,False,All Good
2026-05-19 10:44:03,Counter,Sad,21,True,Service Quality Check Required
2026-05-19 10:44:03,Queue 1,Neutral,0,False,All Good
2026-05-19 10:44:03,Queue 2,Neutral,0,False,All Good
2026-05-19 10:44:03,Queue 3,Neutral,0,False,All Good
2026-05-19 10:44:16,Counter,Sad,15,True,Service Quality Check Required
2026-05-19 10:44:16,Queue 1,Neutral,0,False,All Good
2026-05-19 10:44:16,Queue 2,Neutral,0,False,All Good
2026-05-19 10:44:16,Queue 3,Neutral,0,False,All Good
2026-05-19 10:44:28,Counter,Sad,15,True,Service Quality Check Required
2026-05-19 10:44:28,Queue 1,Neutral,0,False,All Good
2026-05-19 10:44:28,Queue 2,Neutral,0,False,All Good
2026-05-19 10:44:28,Queue 3,Neutral,0,False,All Good
2026-05-19 10:44:42,Counter,Sad,21,True,Service Quality Check Required
2026-05-19 10:44:42,Queue 1,Neutral,0,False,All Good
2026-05-19 10:44:42,Queue 2,Neutral,0,False,All Good
2026-05-19 10:44:42,Queue 3,Neutral,0,False,All Good
2026-05-19 10:44:58,Counter,Sad,22,True,Service Quality Check Required
2026-05-19 10:44:58,Queue 1,Neutral,0,False,All Good
2026-05-19 10:44:58,Queue 2,Neutral,0,False,All Good
2026-05-19 10:44:58,Queue 3,Neutral,0,False,All Good
2026-05-19 10:45:10,Counter,Angry,3,True,Service Quality Check Required
2026-05-19 10:45:10,Queue 1,Neutral,0,False,All Good
2026-05-19 10:45:10,Queue 2,Neutral,0,False,All Good
2026-05-19 10:45:10,Queue 3,Angry,4,False,All Good
2026-05-19 10:45:23,Counter,Angry,2,True,Service Quality Check Required
2026-05-19 10:45:23,Queue 1,Neutral,0,False,All Good
2026-05-19 10:45:23,Queue 2,Neutral,0,False,All Good
2026-05-19 10:45:23,Queue 3,Sad,5,False,All Good
2026-05-19 10:45:38,Counter,Angry,6,True,Service Quality Check Required
2026-05-19 10:45:38,Queue 1,Neutral,0,False,All Good
2026-05-19 10:45:38,Queue 2,Neutral,0,False,All Good
2026-05-19 10:45:38,Queue 3,Sad,10,True,Service Quality Check Required
2026-05-19 10:45:53,Counter,Neutral,0,False,All Good
2026-05-19 10:45:53,Queue 1,Neutral,0,False,All Good
2026-05-19 10:45:53,Queue 2,Neutral,0,False,All Good
2026-05-19 10:45:53,Queue 3,Sad,1,True,Service Quality Check Required
2026-05-19 10:46:05,Counter,Sad,3,False,All Good
2026-05-19 10:46:05,Queue 1,Neutral,0,False,All Good
2026-05-19 10:46:05,Queue 2,Neutral,0,False,All Good
2026-05-19 10:46:05,Queue 3,Neutral,0,False,All Good
2026-05-19 10:46:19,Counter,Angry,1,False,All Good
2026-05-19 10:46:19,Queue 1,Neutral,0,False,All Good
2026-05-19 10:46:19,Queue 2,Neutral,0,False,All Good
2026-05-19 10:46:19,Queue 3,Neutral,0,False,All Good
2026-05-19 10:46:35,Counter,Sad,16,True,Service Quality Check Required
2026-05-19 10:46:35,Queue 1,Neutral,0,False,All Good
2026-05-19 10:46:35,Queue 2,Neutral,0,False,All Good
2026-05-19 10:46:35,Queue 3,Sad,2,False,All Good
2026-05-19 10:46:47,Counter,Neutral,0,False,All Good
2026-05-19 10:46:47,Queue 1,Neutral,0,False,All Good
2026-05-19 10:46:47,Queue 2,Neutral,0,False,All Good
2026-05-19 10:46:47,Queue 3,Angry,11,False,All Good
2026-05-19 10:47:05,Counter,Neutral,0,False,All Good
2026-05-19 10:47:05,Queue 1,Neutral,0,False,All Good
2026-05-19 10:47:05,Queue 2,Neutral,0,False,All Good
2026-05-19 10:47:05,Queue 3,Angry,2,True,Service Quality Check Required
2026-05-19 10:47:18,Counter,Neutral,0,False,All Good
2026-05-19 10:47:18,Queue 1,Neutral,0,False,All Good
2026-05-19 10:47:18,Queue 2,Neutral,0,False,All Good
2026-05-19 10:47:18,Queue 3,Happy,2,False,All Good
2026-05-19 10:47:35,Counter,Happy,0,False,All Good
2026-05-19 10:47:35,Queue 1,Neutral,0,False,All Good
2026-05-19 10:47:35,Queue 2,Neutral,0,False,All Good
2026-05-19 10:47:35,Queue 3,Sad,17,False,All Good
2026-05-19 10:47:50,Counter,Neutral,0,False,All Good
2026-05-19 10:47:50,Queue 1,Neutral,0,False,All Good
2026-05-19 10:47:50,Queue 2,Neutral,0,False,All Good
2026-05-19 10:47:50,Queue 3,Sad,11,False,All Good
2026-05-19 10:48:08,Counter,Neutral,0,False,All Good
2026-05-19 10:48:08,Queue 1,Neutral,0,False,All Good
2026-05-19 10:48:08,Queue 2,Neutral,0,False,All Good
2026-05-19 10:48:08,Queue 3,Neutral,6,False,All Good
2026-05-19 10:48:23,Counter,Neutral,0,False,All Good
2026-05-19 10:48:23,Queue 1,Neutral,0,False,All Good
2026-05-19 10:48:23,Queue 2,Neutral,0,False,All Good
2026-05-19 10:48:23,Queue 3,Neutral,13,False,All Good
2026-05-19 10:48:37,Counter,Neutral,0,False,All Good
2026-05-19 10:48:37,Queue 1,Neutral,0,False,All Good
2026-05-19 10:48:37,Queue 2,Neutral,0,False,All Good
2026-05-19 10:48:37,Queue 3,Sad,20,False,All Good
2026-05-19 10:48:52,Counter,Neutral,0,False,All Good
2026-05-19 10:48:52,Queue 1,Neutral,0,False,All Good
2026-05-19 10:48:52,Queue 2,Neutral,0,False,All Good
2026-05-19 10:48:52,Queue 3,Neutral,0,False,All Good
2026-05-19 10:49:04,Counter,Neutral,0,False,All Good
2026-05-19 10:49:04,Queue 1,Neutral,0,False,All Good
2026-05-19 10:49:04,Queue 2,Neutral,0,False,All Good
2026-05-19 10:49:04,Queue 3,Neutral,1,False,All Good
2026-05-19 10:49:16,Counter,Neutral,0,False,All Good
2026-05-19 10:49:16,Queue 1,Neutral,0,False,All Good
2026-05-19 10:49:16,Queue 2,Neutral,0,False,All Good
2026-05-19 10:49:16,Queue 3,Neutral,7,False,All Good
2026-05-19 10:49:29,Counter,Neutral,0,False,All Good
2026-05-19 10:49:29,Queue 1,Neutral,0,False,All Good
2026-05-19 10:49:29,Queue 2,Neutral,0,False,All Good
2026-05-19 10:49:29,Queue 3,Neutral,6,False,All Good
2026-05-19 10:49:41,Counter,Neutral,0,False,All Good
2026-05-19 10:49:41,Queue 1,Neutral,0,False,All Good
2026-05-19 10:49:41,Queue 2,Neutral,0,False,All Good
2026-05-19 10:49:41,Queue 3,Neutral,3,False,All Good
2026-05-19 10:49:57,Counter,Neutral,0,False,All Good
2026-05-19 10:49:57,Queue 1,Neutral,0,False,All Good
2026-05-19 10:49:57,Queue 2,Neutral,0,False,All Good
2026-05-19 10:49:57,Queue 3,Sad,15,False,All Good
2026-05-19 10:50:11,Counter,Neutral,0,False,All Good
2026-05-19 10:50:11,Queue 1,Neutral,0,False,All Good
2026-05-19 10:50:11,Queue 2,Neutral,0,False,All Good
2026-05-19 10:50:11,Queue 3,Neutral,8,False,All Good
2026-05-19 10:50:23,Counter,Neutral,0,False,All Good
2026-05-19 10:50:23,Queue 1,Neutral,0,False,All Good
2026-05-19 10:50:23,Queue 2,Neutral,0,False,All Good
2026-05-19 10:50:23,Queue 3,Neutral,1,False,All Good
2026-05-19 10:50:36,Counter,Angry,2,False,All Good
2026-05-19 10:50:36,Queue 1,Neutral,0,False,All Good
2026-05-19 10:50:36,Queue 2,Neutral,0,False,All Good
2026-05-19 10:50:36,Queue 3,Neutral,0,False,All Good
2026-05-19 10:50:48,Counter,Sad,14,False,All Good
2026-05-19 10:50:48,Queue 1,Neutral,0,False,All Good
2026-05-19 10:50:48,Queue 2,Neutral,0,False,All Good
2026-05-19 10:50:48,Queue 3,Sad,4,False,All Good
2026-05-19 10:51:01,Counter,Neutral,0,False,All Good
2026-05-19 10:51:01,Queue 1,Neutral,0,False,All Good
2026-05-19 10:51:01,Queue 2,Neutral,0,False,All Good
2026-05-19 10:51:01,Queue 3,Sad,12,False,All Good
2026-05-19 10:51:16,Counter,Neutral,0,False,All Good
2026-05-19 10:51:16,Queue 1,Neutral,0,False,All Good
2026-05-19 10:51:16,Queue 2,Neutral,0,False,All Good
2026-05-19 10:51:16,Queue 3,Neutral,0,False,All Good
2026-05-19 10:51:31,Counter,Neutral,0,False,All Good
2026-05-19 10:51:31,Queue 1,Neutral,0,False,All Good
2026-05-19 10:51:31,Queue 2,Neutral,0,False,All Good
2026-05-19 10:51:31,Queue 3,Neutral,0,False,All Good
2026-05-19 10:51:45,Counter,Neutral,0,False,All Good
2026-05-19 10:51:45,Queue 1,Neutral,0,False,All Good
2026-05-19 10:51:45,Queue 2,Neutral,0,False,All Good
2026-05-19 10:51:45,Queue 3,Neutral,0,False,All Good
2026-05-19 10:52:03,Counter,Neutral,0,False,All Good
2026-05-19 10:52:03,Queue 1,Neutral,0,False,All Good
2026-05-19 10:52:03,Queue 2,Neutral,0,False,All Good
2026-05-19 10:52:03,Queue 3,Neutral,3,False,All Good
2026-05-19 10:52:16,Counter,Neutral,0,False,All Good
2026-05-19 10:52:16,Queue 1,Neutral,0,False,All Good
2026-05-19 10:52:16,Queue 2,Neutral,0,False,All Good
2026-05-19 10:52:16,Queue 3,Neutral,0,False,All Good
2026-05-19 10:52:30,Counter,Neutral,0,False,All Good
2026-05-19 10:52:30,Queue 1,Neutral,0,False,All Good
2026-05-19 10:52:30,Queue 2,Neutral,0,False,All Good
2026-05-19 10:52:30,Queue 3,Sad,16,False,All Good
2026-05-19 10:52:42,Counter,Neutral,2,False,All Good
2026-05-19 10:52:42,Queue 1,Neutral,0,False,All Good
2026-05-19 10:52:42,Queue 2,Neutral,0,False,All Good
2026-05-19 10:52:42,Queue 3,Sad,5,False,All Good
2026-05-19 10:52:56,Counter,Neutral,0,False,All Good
2026-05-19 10:52:56,Queue 1,Neutral,0,False,All Good
2026-05-19 10:52:56,Queue 2,Neutral,0,False,All Good
2026-05-19 10:52:56,Queue 3,Neutral,0,False,All Good
2026-05-19 10:53:09,Counter,Neutral,0,False,All Good
2026-05-19 10:53:09,Queue 1,Neutral,0,False,All Good
2026-05-19 10:53:09,Queue 2,Neutral,0,False,All Good
2026-05-19 10:53:09,Queue 3,Sad,20,False,All Good
2026-05-19 10:53:23,Counter,Neutral,0,False,All Good
2026-05-19 10:53:23,Queue 1,Neutral,0,False,All Good
2026-05-19 10:53:23,Queue 2,Neutral,0,False,All Good
2026-05-19 10:53:23,Queue 3,Neutral,7,False,All Good
2026-05-19 10:53:36,Counter,Neutral,0,False,All Good
2026-05-19 10:53:36,Queue 1,Neutral,0,False,All Good
2026-05-19 10:53:36,Queue 2,Neutral,0,False,All Good
2026-05-19 10:53:36,Queue 3,Sad,21,False,All Good
2026-05-19 10:53:51,Counter,Neutral,0,False,All Good
2026-05-19 10:53:51,Queue 1,Neutral,0,False,All Good
2026-05-19 10:53:51,Queue 2,Neutral,0,False,All Good
2026-05-19 10:53:51,Queue 3,Neutral,12,False,All Good
2026-05-19 10:54:06,Counter,Neutral,0,False,All Good
2026-05-19 10:54:06,Queue 1,Neutral,0,False,All Good
2026-05-19 10:54:06,Queue 2,Neutral,0,False,All Good
2026-05-19 10:54:06,Queue 3,Neutral,9,False,All Good
2026-05-19 10:54:18,Counter,Neutral,0,False,All Good
2026-05-19 10:54:18,Queue 1,Neutral,0,False,All Good
2026-05-19 10:54:18,Queue 2,Neutral,0,False,All Good
2026-05-19 10:54:18,Queue 3,Sad,19,False,All Good
2026-05-19 10:54:31,Counter,Neutral,0,False,All Good
2026-05-19 10:54:31,Queue 1,Neutral,0,False,All Good
2026-05-19 10:54:31,Queue 2,Neutral,0,False,All Good
2026-05-19 10:54:31,Queue 3,Sad,13,False,All Good
2026-05-19 10:54:45,Counter,Neutral,0,False,All Good
2026-05-19 10:54:45,Queue 1,Neutral,0,False,All Good
2026-05-19 10:54:45,Queue 2,Neutral,0,False,All Good
2026-05-19 10:54:45,Queue 3,Sad,7,True,Service Quality Check Required
2026-05-19 10:54:57,Counter,Neutral,0,False,All Good
2026-05-19 10:54:57,Queue 1,Neutral,0,False,All Good
2026-05-19 10:54:57,Queue 2,Neutral,0,False,All Good
2026-05-19 10:54:57,Queue 3,Sad,18,True,Service Quality Check Required
2026-05-19 10:55:09,Counter,Neutral,0,False,All Good
2026-05-19 10:55:09,Queue 1,Neutral,0,False,All Good
2026-05-19 10:55:09,Queue 2,Neutral,0,False,All Good
2026-05-19 10:55:09,Queue 3,Neutral,2,False,All Good
2026-05-19 10:55:23,Counter,Neutral,0,False,All Good
2026-05-19 10:55:23,Queue 1,Neutral,0,False,All Good
2026-05-19 10:55:23,Queue 2,Neutral,0,False,All Good
2026-05-19 10:55:23,Queue 3,Neutral,0,False,All Good
2026-05-19 10:55:36,Counter,Neutral,0,False,All Good
2026-05-19 10:55:36,Queue 1,Neutral,0,False,All Good
2026-05-19 10:55:36,Queue 2,Neutral,0,False,All Good
2026-05-19 10:55:36,Queue 3,Neutral,4,False,All Good
2026-05-19 10:55:48,Counter,Neutral,0,False,All Good
2026-05-19 10:55:48,Queue 1,Neutral,0,False,All Good
2026-05-19 10:55:48,Queue 2,Neutral,0,False,All Good
2026-05-19 10:55:48,Queue 3,Neutral,12,False,All Good
2026-05-19 10:56:00,Counter,Neutral,0,False,All Good
